BoroCT2010,RE80_Quad,IE80_Quad,CE80_Quad,RE90_Quad,IE90_Quad,CE90_Quad,RE00_Quad,IE00_Quad,CE00_Quad,RE10_Quad,IE10_Quad,CE10_Quad,RE11_Quad,IE11_Quad,CE11_Quad,RE12_Quad,IE12_Quad,CE12_Quad,RE13_Quad,IE13_Quad,CE13_Quad,RE14_Quad,IE14_Quad,CE14_Quad,RE15_Quad,IE15_Quad,CE15_Quad,RE16_Quad,IE16_Quad,CE16_Quad
5030302,0,3,3,0,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
3059800,3,3,3,3,3,3,0,3,3,3,1,0,4,1,0,4,1,0,3,1,0,4,1,0,0,1,0,0,1,0
3062600,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016100,1,3,3,1,3,3,1,3,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0
3003500,1,3,3,1,3,3,1,3,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
3017900,1,3,3,1,3,3,2,3,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
4053800,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4058200,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,1,0,3,0,0
3020500,0,3,3,0,3,3,0,3,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
3031702,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3032100,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3038700,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3042400,3,3,3,0,3,3,0,3,3,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
3041200,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3024400,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,1,0,3,1,0,4,1,0,3,1,0,3,1,0
3046800,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0
4053900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3027500,3,3,3,3,3,3,3,3,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3027700,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,2
3012901,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0
3012902,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3045300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3048500,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021600,0,3,3,0,3,3,0,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
5018902,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
3030800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007400,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008600,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118800,0,3,3,1,3,3,1,3,3,1,0,2,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0
4074700,0,3,3,0,3,3,1,3,3,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2022101,1,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,0,3,0,0,3
2038301,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3
2014702,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,3,3,0,0,3
2016900,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,4,3,0,3,3,0,3,3,0,0,3
4009800,0,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4011000,0,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4070300,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070900,0,3,3,0,3,3,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3049300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049302,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
1008200,0,3,3,0,3,3,0,3,3,0,0,0,0,0,3,0,0,4,0,0,4,0,0,3,0,0,3,0,0,3
2009600,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
2020100,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2007800,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,2,1,0,1,1,0,2,1,0,2
2009200,1,3,3,1,3,3,1,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1008603,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3079801,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079802,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3008500,0,3,3,0,3,3,0,3,3,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0
3088000,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0
2039500,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
2042500,0,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4133300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040400,0,3,3,3,3,3,3,3,3,3,0,4,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
4061601,0,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
4062000,0,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
4037600,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,0,3,1,0
3042300,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001900,0,3,3,0,3,3,1,3,3,0,3,3,0,3,4,0,4,4,0,4,4,0,3,3,0,3,3,0,3,3
4008300,0,3,3,1,3,3,1,3,3,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4008100,0,3,3,0,3,3,1,3,3,0,3,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,0,0,4,0
4062400,0,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,
4062600,0,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
4021400,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
4060100,3,3,3,3,3,3,0,3,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4060300,3,3,3,3,3,3,0,3,3,0,4,0,3,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
4028800,3,3,3,3,3,3,3,3,3,3,0,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
4049301,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
4049700,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
1012400,0,3,3,3,3,3,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013200,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2002300,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,0,3,0,0,3
3028000,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
3028200,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
4014201,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
4014202,1,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
4045200,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4045400,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
4066900,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0
3030700,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3034700,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,0,0,3
4085700,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015100,0,3,3,0,3,3,1,3,3,0,0,1,1,0,1,1,0,1,1,1,1,2,0,1,2,0,1,2,0,1
4016300,0,3,3,1,3,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025500,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039901,1,3,3,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3
4012301,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4013500,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4042700,1,3,3,1,3,3,1,3,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4099703,3,3,3,3,3,3,0,3,3,0,3,0,0,4,0,0,4,0,0,3,0,0,3,0,0,4,0,0,3,0
4099704,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019400,0,3,3,0,3,3,0,3,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045600,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4107201,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3
4122701,0,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4122702,0,3,3,1,3,3,1,3,3,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1
4103202,1,3,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026000,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4026200,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4018700,0,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038600,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039800,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3002300,2,3,3,0,3,3,1,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2015500,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
2016100,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,0,0,3,3,0,3
4079701,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084500,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085900,1,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005200,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,3
2025600,0,3,3,0,3,3,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019100,1,3,3,0,3,3,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021900,1,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1013800,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3021300,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1
3032500,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,2
2021501,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,3,0,3,0,0,3
4055200,0,3,3,1,3,3,1,3,3,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1
4018300,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
3034000,0,3,3,0,3,3,0,3,3,0,3,0,0,3,0,0,3,0,1,3,0,1,0,0,0,3,0,0,0,0
4025100,1,3,3,1,3,3,1,3,3,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
4025302,1,3,3,1,3,3,1,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4025301,0,3,3,1,3,3,1,3,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
4079000,0,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026601,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2026400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026602,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4099900,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024100,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010000,0,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
4086400,3,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006900,0,3,3,0,3,3,0,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2017300,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3
3030600,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3053500,0,3,3,0,3,3,0,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3
3033000,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3032800,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3033600,2,3,3,2,3,3,2,3,3,2,4,0,2,4,0,2,4,0,2,4,0,2,4,0,2,4,0,2,4,0
3030300,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3036501,0,3,3,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
3079602,1,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082000,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
3082200,0,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000900,1,3,3,0,3,3,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
3078200,1,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
3083000,0,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
3031500,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3019300,0,3,3,0,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
3023300,0,3,3,0,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2034500,0,3,3,0,3,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161700,3,3,3,0,3,3,1,3,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1
4018101,0,3,3,1,3,3,1,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4,0,0,3,0
4018102,0,3,3,0,3,3,1,3,3,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
4115500,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116700,0,3,3,1,3,3,1,3,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1
3077600,2,3,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078000,0,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,3,3,0,0
3054600,3,3,3,0,3,3,3,3,3,3,1,0,3,1,0,3,2,0,3,0,0,3,0,0,3,0,0,3,0,0
3054800,3,3,3,3,3,3,3,3,3,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0,3,1,0
3082600,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0
3082800,0,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0
3087600,0,3,3,0,3,3,3,3,3,0,0,3,3,0,3,4,4,4,0,0,0,0,4,4,3,0,4,4,0,4
3022400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023000,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048600,0,3,3,1,3,3,1,3,3,1,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1
3048800,1,3,3,1,3,3,1,3,3,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
3022600,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
3022800,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3049600,1,3,3,1,3,3,1,3,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3049800,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3050000,0,3,3,0,3,3,1,3,3,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3006400,3,3,3,3,3,3,0,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3013800,3,3,3,3,3,3,0,3,3,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
3016200,0,3,3,0,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006200,3,3,3,0,3,3,0,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3014800,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,3,1,0,3,1,0,0,1,0,0,1,0,0,0,0
3016600,3,3,3,3,3,3,3,3,3,3,0,0,3,1,0,3,1,0,0,1,0,0,1,0,0,1,0,0,2,0
3040000,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1
3041000,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3023200,0,3,3,0,3,3,0,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,3,0,0
3023400,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
3011600,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021600,3,3,3,0,3,3,0,3,3,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,3,0,0,3,0,0
3021800,3,3,3,0,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,3,3,0,3,3,0,3,3,0,3
3010000,0,3,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010600,0,3,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009000,0,3,3,0,3,3,0,3,3,0,4,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0
3009200,0,3,3,0,3,3,0,3,3,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,4,0
3018000,3,3,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
5031901,0,3,3,1,3,3,1,3,3,1,2,1,1,0,1,1,2,1,1,2,2,1,2,2,1,0,2,1,0,2
4039800,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,0,3,3,0,0,3,0,3,3,1,0,3,2,0
4042400,3,3,3,3,3,3,3,3,3,0,0,3,3,4,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3
2004100,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3
2036700,0,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3
5009602,3,3,3,3,3,3,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051002,1,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079400,2,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
3049000,1,3,3,1,3,3,1,3,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
3049200,1,3,3,1,3,3,1,3,3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
4055700,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3029500,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3038300,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4094202,0,3,3,0,3,3,0,3,3,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
3039200,3,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0
3058400,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
1008400,1,3,3,1,3,3,0,3,3,0,4,4,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3
1009700,1,3,3,1,3,3,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010300,1,3,3,1,3,3,1,3,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
